L -308.7667, -72.0716, 41.9707,  -308.7674, -69.5997, 41.9707,  0, 0, 0
L -308.7665, -69.5988, 41.9707,  -308.7667, -83.5983, 41.9707,  0, 0, 0
L -322.2501, -97.0817, 41.9707,  -308.7667, -83.5983, 41.9707,  0, 0, 0
L -277.9321, 97.0762, 20.0020,  -279.1435, 97.0762, 20.0020,  0, 0, 0
L -305.2588, 99.3192, 4.0461,  -293.2068, 111.3706, 0.1984,  0, 0, 0
L -306.5710, 98.0089, 5.3506,  -305.2588, 99.3192, 4.0461,  0, 0, 0
L -306.9807, 86.0830, 8.5651,  -306.5710, 98.0089, 5.3506,  0, 0, 0
L -306.9459, 84.3077, 10.1386,  -306.9807, 86.0830, 8.5651,  0, 0, 0
L -294.6942, 72.0583, 15.8796,  -306.9459, 84.3077, 10.1386,  0, 0, 0
L -293.5673, 70.9230, 17.0140,  -294.6942, 72.0583, 15.8796,  0, 0, 0
L -271.8486, 69.9475, 19.2391,  -293.5673, 70.9230, 17.0140,  0, 0, 0
L -270.2683, 69.8781, 20.0020,  -271.8486, 69.9475, 19.2391,  0, 0, 0
L -268.2972, 70.2936, 20.0020,  -270.2683, 69.8781, 20.0020,  0, 0, 0
L -266.4447, 70.7535, 20.8561,  -268.2972, 70.2936, 20.0020,  0, 0, 0
L -260.6204, 76.5238, 23.8228,  -266.4447, 70.7535, 20.8561,  0, 0, 0
L -253.8519, 83.2918, 27.2541,  -260.6204, 76.5238, 23.8228,  0, 0, 0
L -252.6710, 84.5397, 27.7985,  -253.8519, 83.2918, 27.2541,  0, 0, 0
L -237.0890, 85.0521, 28.0020,  -252.6710, 84.5397, 27.7985,  0, 0, 0
L -237.0098, 71.4153, 28.0020,  -237.0890, 85.0521, 28.0020,  0, 0, 0
L -237.1089, 69.5502, 28.0020,  -237.0098, 71.4153, 28.0020,  0, 0, 0
L -249.4395, 57.1686, 28.0020,  -237.1089, 69.5502, 28.0020,  0, 0, 0
L -250.6083, 56.0041, 28.0020,  -249.4395, 57.1686, 28.0020,  0, 0, 0
L -251.0112, 43.3711, 28.5480,  -250.6083, 56.0041, 28.0020,  0, 0, 0
L -250.9753, 41.7132, 29.0020,  -251.0112, 43.3711, 28.5480,  0, 0, 0
L -265.5120, 27.1042, 29.0020,  -250.9753, 41.7132, 29.0020,  0, 0, 0
L -290.5798, 27.1062, 30.0020,  -265.5120, 27.1042, 30.0020,  0, 0, 0
L -292.5131, 27.1054, 30.4652,  -290.5798, 27.1062, 30.0020,  0, 0, 0
L -292.9799, 2.1633, 31.0020,  -292.5131, 27.1054, 30.4652,  0, 0, 0
L -292.9821, 0.5316, 30.0020,  -292.9799, 2.1633, 31.0020,  0, 0, 0
L -289.2816, -3.3311, 30.0020,  -292.9821, 0.5316, 30.0020,  0, 0, 0
L -268.1096, -24.5270, 30.0020,  -289.2816, -3.3311, 30.0020,  0, 0, 0
L -266.7723, -25.8681, 30.0020,  -268.1096, -24.5270, 30.0020,  0, 0, 0
L -265.3172, -27.1034, 29.0020,  -266.7723, -25.8681, 30.0020,  0, 0, 0
L -249.7428, -27.1072, 29.0020,  -265.3172, -27.1034, 29.0020,  0, 0, 0
L -265.9066, -43.2336, 31.0768,  -249.7428, -27.1072, 28.4162,  0, 0, 0
L -277.9420, -31.1982, 38.0093,  -265.9066, -43.2336, 36.2351,  0, 0, 0
L -279.1114, -30.0283, 38.1950,  -277.9420, -31.1982, 38.0093,  0, 0, 0
L -280.4901, -28.8961, 38.4682,  -279.1114, -30.0283, 38.1950,  0, 0, 0
L -324.0309, -28.8925, 41.9707,  -280.4901, -28.8961, 38.4682,  0, 0, 0
L -308.7926, -13.6543, 41.9707,  -324.0309, -28.8925, 41.9707,  0, 0, 0
L -308.7412, -0.4009, 41.9707,  -308.7926, -13.6543, 42.0593,  0, 0, 0
L -321.8685, 12.7370, 41.9707,  -308.7412, -0.4009, 41.9707,  0, 0, 0
L -327.2236, 7.3824, 41.9707,  -326.7986, 7.8153, 41.9707,  0, 0, 0
L -334.2328, 0.3737, 41.9707,  -321.8685, 12.7370, 41.9707,  0, 0, 0
L -335.3504, -0.7678, 41.9707,  -334.2328, 0.3737, 41.9707,  0, 0, 0
L -337.9279, -0.8942, 41.9707,  -335.3504, -0.7678, 41.9707,  0, 0, 0
L -347.8354, -0.8940, 41.9707,  -337.9279, -0.8942, 41.9707,  0, 0, 0
L -349.5673, -0.9595, 41.9707,  -347.8354, -0.8940, 41.9707,  0, 0, 0
L -361.1672, -12.5844, 41.9707,  -349.5673, -0.9595, 41.9707,  0, 0, 0
L -362.5519, -13.9722, 41.9707,  -361.1672, -12.5844, 41.9707,  0, 0, 0
L -363.1439, -41.0747, 41.9707,  -362.5519, -13.9722, 41.9707,  0, 0, 0
L -334.9816, -41.0754, 41.9707,  -363.1439, -41.0747, 41.9707,  0, 0, 0
L -334.9782, -54.4526, 41.9707,  -334.9816, -41.0754, 41.9707,  0, 0, 0
L -335.0608, -56.3795, 41.9707,  -334.9782, -54.4526, 41.9707,  0, 0, 0
L -355.5886, -76.9917, 42.0341,  -335.0608, -56.3795, 41.9707,  0, 0, 0
L -336.9207, -95.6596, 41.9707,  -355.5886, -76.9917, 41.9707,  0, 0, 0
L -335.5894, -96.9923, 41.9707,  -336.9207, -95.6596, 41.9707,  0, 0, 0
L -322.2501, -97.0817, 41.9707,  -335.5894, -96.9923, 41.9707,  0, 0, 0
L -293.8752, -54.7054, 41.9707,  -308.7665, -69.5988, 41.9707,  0, 0, 0
L -282.2033, -66.3745, 38.6202,  -293.8752, -54.7054, 40.4554,  0, 0, 0
L -280.8543, -67.7241, 38.4049,  -282.2033, -66.3745, 38.6202,  0, 0, 0
L -279.4198, -69.0725, 38.1249,  -280.8543, -67.7241, 38.4049,  0, 0, 0
L -268.9074, -69.0743, 36.4438,  -279.4198, -69.0725, 38.1249,  0, 0, 0
L -267.0518, -69.0741, 36.1395,  -268.9074, -69.0743, 36.4438,  0, 0, 0
L -265.2191, -69.3140, 34.2651,  -267.0518, -69.0741, 36.1395,  0, 0, 0
L -265.0114, -95.1463, 34.2529,  -265.2191, -69.3140, 34.2651,  0, 0, 0
L -265.0140, -97.0000, 34.2543,  -265.0114, -95.1463, 34.2529,  0, 0, 0
L -262.7771, -97.0719, 32.9312,  -265.0140, -97.0000, 34.2543,  0, 0, 0
L -253.0411, -97.0729, 28.2543,  -262.7771, -97.0719, 32.9312,  0, 0, 0
L -251.4266, -97.1823, 28.0020,  -253.0411, -97.0729, 28.2543,  0, 0, 0
L -239.9764, -108.6327, 28.0020,  -251.4266, -97.1823, 28.0020,  0, 0, 0
L -238.7902, -109.8209, 28.0020,  -239.9764, -108.6327, 28.0020,  0, 0, 0
L -237.3652, -111.0710, 28.0020,  -238.7902, -109.8209, 28.0020,  0, 0, 0
L -170.9245, -111.0710, 30.6376,  -237.3652, -111.0710, 28.0020,  0, 0, 0
L -169.1006, -111.0730, 31.7303,  -170.9245, -111.0710, 30.6376,  0, 0, 0
L -167.4771, -111.1831, 32.0020,  -169.1006, -111.0730, 31.7303,  0, 0, 0
L -154.7506, -123.8625, 32.0020,  -167.4771, -111.1831, 32.0020,  0, 0, 0
L -153.6178, -124.9965, 32.0020,  -154.7506, -123.8625, 32.0020,  0, 0, 0
L -151.5774, -125.0419, 32.0020,  -153.6178, -124.9965, 32.0020,  0, 0, 0
L -142.0352, -125.0436, 32.0020,  -151.5774, -125.0419, 32.0020,  0, 0, 0
L -140.2204, -124.9515, 32.0020,  -142.0352, -125.0436, 32.0020,  0, 0, 0
L -128.8293, -113.5862, 32.0020,  -140.2204, -124.9515, 32.0020,  0, 0, 0
L -127.4577, -112.2192, 32.0020,  -128.8293, -113.5862, 32.0020,  0, 0, 0
L -126.2487, -111.0997, 33.0175,  -127.4577, -112.2192, 32.0020,  0, 0, 0
L -114.2780, -111.0746, 38.9975,  -126.2487, -111.0997, 33.0175,  0, 0, 0
L -112.4135, -111.0767, 40.9564,  -114.2780, -111.0746, 38.9975,  0, 0, 0
L -100.5967, -99.3323, 40.9707,  -112.4135, -111.0767, 40.9564,  0, 0, 0
L -99.2194, -97.9545, 42.0630,  -100.5967, -99.3323, 40.9707,  0, 0, 0
L -98.8230, -55.0747, 53.9707,  -99.2194, -97.9545, 42.0630,  0, 0, 0
L -83.0758, -55.0752, 54.9707,  -98.8230, -55.0747, 54.9707,  0, 0, 0
L -83.0759, -69.0754, 55.9707,  -83.0758, -55.0752, 55.9707,  0, 0, 0
L -83.0766, -58.8808, 55.9707,  -83.0749, -63.1257, 55.9707,  0, 0, 0
L -72.5065, -69.0757, 55.9707,  -83.0759, -69.0754, 55.9707,  0, 0, 0
L -70.8615, -26.3697, 54.9707,  -70.8621, -41.4155, 54.9707,  0, 0, 0
L -84.0714, -13.1576, 54.9707,  -70.8615, -26.3697, 54.9707,  0, 0, 0
L -95.0814, -21.0369, 54.9707,  -84.0714, -13.1576, 55.0945,  0, 0, 0
L -96.6363, -22.1460, 54.9707,  -95.0814, -21.0369, 54.9707,  0, 0, 0
L -97.0709, -34.2673, 54.9707,  -96.6363, -22.1460, 54.9707,  0, 0, 0
L -96.9931, -36.1536, 54.9707,  -97.0709, -34.2673, 54.9707,  0, 0, 0
L -109.5464, -54.0718, 53.9707,  -96.9931, -36.1536, 54.9707,  0, 0, 0
L -110.6591, -55.6617, 53.9707,  -109.5464, -54.0718, 53.9707,  0, 0, 0
L -111.1300, -86.0758, 48.0141,  -110.6591, -55.6617, 53.9707,  0, 0, 0
L -112.9130, -84.2888, 39.4322,  -112.9309, -84.2677, 39.5275,  0, 0, 0
L -121.0199, -76.1638, 35.5148,  -111.1300, -86.0758, 39.4322,  0, 0, 0
L -122.2705, -74.9101, 34.9159,  -121.0199, -76.1638, 35.5148,  0, 0, 0
L -123.9684, -74.0438, 33.9332,  -122.2705, -74.9101, 34.9159,  0, 0, 0
L -125.5088, -73.1812, 33.2412,  -123.9684, -74.0438, 33.9332,  0, 0, 0
L -126.3106, -71.7297, 32.0020,  -125.5088, -73.1812, 33.2412,  0, 0, 0
L -126.8913, -69.8740, 32.0020,  -126.3106, -71.7297, 32.0020,  0, 0, 0
L -125.4584, -67.0025, 32.0020,  -126.8913, -69.8740, 32.0020,  0, 0, 0
L -121.1604, -58.2849, 36.4186,  -125.4584, -67.0025, 32.0020,  0, 0, 0
L -113.9735, -43.9817, 32.0020,  -121.1604, -58.2849, 36.4186,  0, 0, 0
L -113.1210, -42.2773, 34.8080,  -113.9735, -43.9817, 32.0020,  0, 0, 0
L -119.9434, -35.2633, 32.0020,  -113.1210, -42.2773, 34.8080,  0, 0, 0
L -133.9783, -21.2296, 32.7479,  -119.9434, -35.2633, 32.0020,  0, 0, 0
L -135.0793, -20.1203, 34.9902,  -133.9783, -21.2296, 32.7479,  0, 0, 0
L -137.6389, -19.8613, 34.9902,  -135.0793, -20.1203, 34.9902,  0, 0, 0
L -139.2038, -19.7095, 34.9721,  -137.6389, -19.8613, 34.9902,  0, 0, 0
L -141.0443, -19.3552, 32.0308,  -139.2038, -19.7095, 34.9721,  0, 0, 0
L -142.4608, -18.8246, 32.0249,  -141.0443, -19.3552, 32.0308,  0, 0, 0
L -144.0983, -19.1028, 32.0020,  -142.4608, -18.8246, 32.0249,  0, 0, 0
L -145.7110, -19.4146, 32.0020,  -144.0983, -19.1028, 32.0020,  0, 0, 0
L -147.1147, -19.4157, 32.0350,  -145.7110, -19.4146, 32.0020,  0, 0, 0
L -149.3499, -18.2697, 32.0496,  -147.1147, -19.4157, 32.0350,  0, 0, 0
L -153.0025, -20.1711, 32.0487,  -149.3499, -18.2697, 32.0496,  0, 0, 0
L -152.7670, -27.1818, 32.0020,  -153.0025, -20.1711, 32.0039,  0, 0, 0
L -153.1435, -28.4753, 32.0020,  -152.7670, -27.1818, 32.0020,  0, 0, 0
L -159.2625, -34.5808, 32.0020,  -153.1435, -28.4753, 32.0020,  0, 0, 0
L -166.1593, -41.4615, 32.0020,  -159.2625, -34.5808, 32.0020,  0, 0, 0
L -167.5506, -42.7953, 32.0020,  -166.1593, -41.4615, 32.0020,  0, 0, 0
L -170.5470, -42.8625, 30.5225,  -167.5506, -42.7953, 32.0020,  0, 0, 0
L -180.3759, -42.8680, 28.2738,  -170.5470, -42.8625, 30.5225,  0, 0, 0
L -182.2944, -42.8323, 28.0020,  -180.3759, -42.8680, 28.2738,  0, 0, 0
L -208.5780, -16.5922, 28.0020,  -182.2944, -42.8323, 28.0020,  0, 0, 0
L -209.9049, -15.2670, 28.0020,  -208.5780, -16.5922, 28.0020,  0, 0, 0
L -226.7987, -12.3734, 28.0020,  -209.9049, -15.2670, 28.0020,  0, 0, 0
L -235.7451, -3.4281, 29.0020,  -226.7987, -12.3734, 29.0020,  0, 0, 0
L -237.1553, -2.0156, 29.0020,  -235.7451, -3.4281, 29.0020,  0, 0, 0
L -238.4687, -0.8976, 29.0020,  -237.1553, -2.0156, 29.0020,  0, 0, 0
L -262.9330, -0.8972, 29.0020,  -238.4687, -0.8976, 29.0020,  0, 0, 0
L -264.7648, -0.8958, 29.7760,  -262.9330, -0.8972, 29.0020,  0, 0, 0
L -266.3598, -0.7837, 30.0020,  -264.7648, -0.8958, 29.7760,  0, 0, 0
L -282.0367, 14.8952, 30.0020,  -266.3598, -0.7837, 30.0020,  0, 0, 0
L -263.7444, 14.8954, 30.0020,  -282.0367, 14.8952, 30.0020,  0, 0, 0
L -253.8754, 14.8948, 30.0020,  -263.7444, 14.8954, 30.0020,  0, 0, 0
L -252.2310, 14.9408, 29.0020,  -253.8754, 14.8948, 30.0020,  0, 0, 0
L -238.8007, 28.3679, 29.0020,  -252.2310, 14.9408, 29.0020,  0, 0, 0
L -238.7993, 42.8631, 29.0020,  -238.8007, 28.3679, 29.0020,  0, 0, 0
L -202.4384, 42.8618, 37.0020,  -238.7993, 42.8631, 28.0020,  0, 0, 0
L -200.4988, 42.8605, 37.0020,  -202.4384, 42.8618, 37.0020,  0, 0, 0
L -194.8931, 48.2691, 37.0020,  -200.4988, 42.8605, 37.0020,  0, 0, 0
L -193.6302, 49.5358, 37.0020,  -194.8931, 48.2691, 37.0020,  0, 0, 0
L -192.5657, 78.8615, 39.1246,  -193.6302, 49.5358, 37.0020,  0, 0, 0
L -181.0420, 78.8602, 47.9707,  -192.5657, 78.8615, 47.9707,  0, 0, 0
L -181.0415, 58.0291, 61.9733,  -181.0420, 78.8602, 50.6299,  0, 0, 0
L -181.0382, 56.1587, 62.9707,  -181.0415, 58.0291, 61.9733,  0, 0, 0
L -175.0449, 50.1128, 62.9707,  -181.0382, 56.1587, 62.9707,  0, 0, 0
L -173.6764, 48.7775, 62.9707,  -175.0449, 50.1128, 62.9707,  0, 0, 0
L -168.8324, 43.8042, 62.9707,  -173.6764, 48.7775, 62.9707,  0, 0, 0
L -168.8331, 54.3448, 62.9707,  -168.8324, 43.8042, 62.9707,  0, 0, 0
L -168.8040, 56.1896, 62.7204,  -168.8331, 54.3448, 62.9707,  0, 0, 0
L -163.9410, 74.0206, 51.4478,  -168.8040, 56.1896, 62.7204,  0, 0, 0
L -163.4175, 75.9356, 50.3060,  -163.9410, 74.0206, 51.4478,  0, 0, 0
L -162.9322, 77.8087, 49.2598,  -163.4175, 75.9356, 50.3060,  0, 0, 0
L -172.1163, 90.0506, 47.9707,  -162.9322, 77.8087, 49.2598,  0, 0, 0
L -173.2318, 91.5388, 47.9707,  -172.1163, 90.0506, 47.9707,  0, 0, 0
L -174.4777, 93.0732, 47.9707,  -173.2318, 91.5388, 47.9707,  0, 0, 0
